merchant,flyer_id,name,price,valid_from,valid_to
Walmart,8070070,BMW M3 (E30),42.86,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Cantaloupes,3.44,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Pure Balance wet dog food,2.68,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Friskies Li'l Soups cat treats variety pack,20.97,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,KPop Demon Hunters pencil cases,7.97,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Maple Leaf Prime ground chicken or turkey,7.98,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Old Dutch Chips or Sensible Portions Garden Veggie straws,2.96,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Nova Eggs free run large eggs,5.86,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Ben's Original Bistro Express rice,2.48,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Large egg plant,2.44,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Your Fresh Market™ deli salads,3.27,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Tape 3-pack,6.78,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Your Fresh Market™ whole white or cremini mushrooms,2.44,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Wong Wing frozen appetizers,5.97,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Cargo pants,16.0,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Heys backpack,16.97,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,"HP 17.3"" Full HD 17-cn3012Ca laptop",699.98,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Natrel chocolate milk,6.46,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Oasis ready-to-drink smoothies,6.98,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,3.3-cu. ft. Mini fridge with freezer,119.97,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,MAINSTAYS The Blue Whale pillow,5.47,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,"20-26"" Rock Creek mountain bikes",148.0,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Canon imageCLASS MF3010 laser printer,99.98,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,"onn. 8"" Kids' tablet",149.98,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Natrel lactose free milk,7.08,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,3-Drawer dresser MAINSTAYS,98.0,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Lysol wipes,5.47,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,SpongeTowels UltraPRO 8 = 24 paper towels,19.98,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Our Finest prime rib sliders,13.97,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Cracker Barrel cheese shreds,5.97,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Hamburger Helper,1.94,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Healthy Choice Gourmet Steamers frozen dinners,4.97,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Mechanical pencils 10-pack,3.0,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Haribo gummy candies,2.48,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Mr. Noodles instant noodles,0.38,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Pillsbury Toaster Strudel,2.97,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Jamieson magnesium bisglycinate,13.47,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,"1"" Binder",1.77,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Your Fresh Market™ mini carrots,2.44,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,KPop Demon Hunters fashion doll,39.97,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,"PHILIPS 75"" 4K UHD QLED TV",798.0,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Snack Pack puddings,1.98,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Ferrari 488,89.86,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Royale 2-ply bathroom tissue 30 = 80 pack,19.96,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Pampers value pack Swaddlers,44.94,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Sharpie Toy Story 5 permanent markers,3.48,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Ritz Bits Snackwiches 10-Snak Paks,4.98,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,0.7-cu. ft. Microwave,69.97,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Sunset mini cucumbers,2.44,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Your Fresh Market™ lean ground beef tube,22.68,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Maple Leaf BBQ seasoned chicken thighs,5.7,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Maxwell House pods 30s,15.97,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Janes Ultimates chicken Wings,11.47,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Sweet Baby Ray's barbecue sauce,2.47,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Janes Ultimates Bites,11.47,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,8-Tab dividers with pockets,4.28,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Parent's Choice organic baby food purée,1.17,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,PureBalance Dry Dog Food,49.97,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,"6"" Memory foam mattress",99.97,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Denali water filter pitcher,19.97,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Mainstays 6-Speed blenders,19.98,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,KPop Demon Hunters fashion doll,39.97,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,"Onn 65"" 4K Roku TV",548.0,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,"Phoenix 27.5"" commuter or step-through e-bike",698.0,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Swanson lasagna or sweet & sour chicken frozen entrees,4.47,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,JLab JBuddies Studio 2 wired headphones,14.98,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Sharpie bullet-tip creative markers 5-pack.,10.98,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Great Value zipper seal freezer bags,4.94,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,RITZ Drizzled minis,4.98,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Reese's Big Cup stuffed with Pieces King,2.18,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Lysol toilet bowl cleaner or multi-surface pours,3.97,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,"onn. 8"" tablet (2026)",169.98,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Licensed lunch bag,11.97,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,TRESemmé shampoo or conditioner,6.97,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Ol' Roy dry dog food,27.98,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Orville Redenbacher popcorn,10.97,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,OREO Original or Bubble Tea cookies,2.98,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Great Value zipper seal freezer bags,4.94,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Pillsbury glass food storage value sets,9.58,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Reversible comforter,19.88,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Reversible comforter,19.88,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Adults' sneakers,24.0,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Pen+Gear binders,4.97,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Scosche magnetic wireless phone charger,34.98,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,"Huffy 20-26"" Rock Creek mountain bike",148.0,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Lay's chips,2.97,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Jetstream backpacks,19.97,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Wood Pencils 24-pack,1.0,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,HP DeskJet 2942 all-in-one printer,49.98,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Expo dry erase markers 8-pack,11.48,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Sensible Portions Garden Veggie straws,2.96,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Cracker Barrel cheese block 400 g or shreds 320 g,5.97,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Snack Pack puddings,1.98,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Peaches 3 L,6.44,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Rainbow peppers,4.98,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Selected stationery,2.0,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Great Value appetizers value packs,9.98,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Terra Delyssa extra virgin olive oil,11.97,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,K-Slim single-serve coffee maker,99.98,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Cheez-lt crackers,1.97,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Swanson lasagna or sweet & sour chicken frozen entrees,4.47,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Reese's Minis Peanut Butter Cups candy,4.48,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Oasis or juice boxes,3.47,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Healthy Choice Gourmet Steamers frozen entrees,4.97,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Barilla pasta,1.77,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Fruitopia drinks,2.24,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Lay's chips,2.97,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Huffy Capitol cruiser bike,198.0,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Swanson fettuccini Alfredo or cheesy rice with broccoli & chicken frozen entrees,4.47,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,vega protein shake 4-pack,14.97,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Premier Protein Al'mazing vanilla non-dairy shakes,12.97,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,OxiClean MaxForce laundry stain remover spray,7.47,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,OxiClean stain remover powder,10.97,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,McCain Superfries,2.77,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Evive Smoothie,9.24,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Palmolive dish soap,1.97,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Tide Simply laundry detergent,7.97,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Black & White bathroom tissue or paper towel,4.94,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Maynards candy 45-pack,9.98,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Healthy Choice Simply Steamers frozen dinners,4.97,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Fleecy fabric softener,7.97,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Nivea body lotion,7.48,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Dove Men+Care Ted Lasso deodorant 107 g,8.96,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Reversible comforter,19.88,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Printed tee or short-sleeved graphic tee,5.0,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Dime 3 XT true wireless earbuds,29.98,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Jetstream backpacks,19.97,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,HP M110W Laser Printer,99.98,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,onn. 30W I-port USB-C charger with 3' Type-C cable,27.98,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Paper Mate InkJoy gel pens 14-pack,15.98,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Hello Kitty creativity case,12.97,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Math Roller Symbols Addition stamps,12.97,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,3M Command value packs,11.97,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Great Value 2-ply facial tissues,7.94,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,Steve Madden backpack,34.97,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,"KPop Demon Hunters pencil cases, notebooks or journals",7.97,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,TAL 24-oz. stainless steel 2-in-1 straw and chug water bottle,18.98,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
Walmart,8070070,OREO Bubble Tea cookies,2.98,2026-08-06T00:00:00-04:00,2026-08-12T23:59:59-04:00
