merchant,flyer_id,name,price,valid_from,valid_to
Walmart,8120547,Chapman's Canadian Collection novelties,5.47,2026-09-03T00:00:00-04:00,2026-09-09T23:59:59-04:00
Walmart,8120547,Kellogg's family size cereal,5.47,2026-09-03T00:00:00-04:00,2026-09-09T23:59:59-04:00
Walmart,8120547,Deli Express chicken wings or drumsticks,5.98,2026-09-03T00:00:00-04:00,2026-09-09T23:59:59-04:00
Walmart,8120547,"Colgate MaxFresh 150 mL or Total 120 mL toothpaste or 360°, SlimSoft charcoal or kids' Smiles toothbrush",3.97,2026-09-03T00:00:00-04:00,2026-09-09T23:59:59-04:00
Walmart,8120547,"Dell 16"" entertainment laptop",898.0,2026-09-03T00:00:00-04:00,2026-09-09T23:59:59-04:00
Walmart,8120547,"Phoenix adults' 27.5"" electric bike",698.0,2026-09-03T00:00:00-04:00,2026-09-09T23:59:59-04:00
Walmart,8120547,Tokimi noodles or Siwin dumplings,3.98,2026-09-03T00:00:00-04:00,2026-09-09T23:59:59-04:00
Walmart,8120547,ARCTIC ZONE Insulated lunch box Combo,13.97,2026-09-03T00:00:00-04:00,2026-09-09T23:59:59-04:00
Walmart,8120547,Jetstream School backpack,6.97,2026-09-03T00:00:00-04:00,2026-09-09T23:59:59-04:00
Walmart,8120547,Strawberries 454 g or raspberries or blackberries 170 g,4.44,2026-09-03T00:00:00-04:00,2026-09-09T23:59:59-04:00
Walmart,8120547,Strawberries 454 g or raspberries or blackberries 170 g,4.44,2026-09-03T00:00:00-04:00,2026-09-09T23:59:59-04:00
Walmart,8120547,Green seedless grapes,3.84,2026-09-03T00:00:00-04:00,2026-09-09T23:59:59-04:00
Walmart,8120547,Red seedless grapes,3.84,2026-09-03T00:00:00-04:00,2026-09-09T23:59:59-04:00
Walmart,8120547,Your Fresh Market™ whole white mushrooms,2.44,2026-09-03T00:00:00-04:00,2026-09-09T23:59:59-04:00
Walmart,8120547,Cantaloupes,4.97,2026-09-03T00:00:00-04:00,2026-09-09T23:59:59-04:00
Walmart,8120547,Lou's Kitchen Fully Cooked Entrees,9.88,2026-09-03T00:00:00-04:00,2026-09-09T23:59:59-04:00
Walmart,8120547,Goldfish crackers,2.48,2026-09-03T00:00:00-04:00,2026-09-09T23:59:59-04:00
Walmart,8120547,Pepsi,3.97,2026-09-03T00:00:00-04:00,2026-09-09T23:59:59-04:00
Walmart,8120547,Eggo waffles 8-pack,2.97,2026-09-03T00:00:00-04:00,2026-09-09T23:59:59-04:00
