merchant,flyer_id,name,price,valid_from,valid_to
Walmart,8141631,hydraSense Dual Action eye drops,19.97,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Great Value bacon,5.47,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Alcan aluminum foil 60' or 100' or Reynolds compostable parchment paper 75',6.98,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,0.9-cu. ft. Microwave,159.97,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Sally Hansen Miracle Gel nail polish,10.96,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Serveware,16.97,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,"The Little Potato Co. red, yellow or trio potatoes",2.98,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Dr. Scholl's insoles,17.77,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Aussie shampoo or conditioner,8.97,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Maynards chews,2.48,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Enfamil A + NeuroPro or NeuroPro Gentlease ready-to-feed formula,87.97,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Huggies mega colossal or super econo pack diapers,34.97,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Q-tips cotton swabs,3.97,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,H&H mango bites,6.98,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Oîkos Greek yogurt 12-pack,9.47,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Harvest tabletop decor,4.97,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Canada Dry Ginger Ale or Ginger Ale Zero Sugar,6.94,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,"FIXTEC Home Repair Tool Set with 234 Pcs, Carrying Case, FHTK234",49.98,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Rascals easy clean wipes,16.88,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Red cabbage,0.98,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Nivea moisturizing cream,13.98,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,3' Animated doll Halloween decor,79.98,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Bath rug,21.97,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Water filter pitcher,19.97,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Panda oyster sauce 510 g or Lee Kum Kee hoisin sauce 443 mL,2.98,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Method all purpose cleaner,4.97,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,KitchenAid 2-Speed hand blender or 3.5-cup chopper,49.98,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Starbucks by Nespresso Colombia 57 g ground coffee,10.28,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Licensed stick lamp,39.97,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,L'Oréal Paris Revitalift Triple Power LZR Melasyl Age-Correcting creamy serum,39.96,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Dr. Scholl's insoles,17.77,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Pie pumpkin,2.94,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Your Fresh Market™ beef stir fry strips,15.39,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,McCafé K-Cup 30s,22.86,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Reunion lava or lava custard mooncakes,16.98,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Tide Simply detergent,11.97,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Tena Super briefs 26s or overnight underwear 18s,28.97,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Avengers: Endgame Thor vs. Chutari Set,64.86,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Downy fabric softener 138 - 190 loads or Downy fabric rinse 90 loads,15.97,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,"IMFIT Walking Pad Max Treadmill for Home & Office | Under Desk Walking Pad with 3-Level Vibration Recovery | Quiet Motor Walking Pad for Daily Cardio, Fitness, Calories Burn, Glutes, Core, Legs",169.96,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Starfrit Pull-chopper or onion chopper,15.97,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Great Value whipped topping 1 L,3.27,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Downy or Gain fabric softener 138 - 190 loads or Downy fabric rinse 90 loads,15.97,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Canon PowerShot G7 X Mark III Digital Camera (Black) - 3637C001,1894.99,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,"7.2-qt. Dutch oven with lid or 12.6"" wok with lid",19.97,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Compound Kings Butter Cloudz raspberry-scented slime,12.98,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,"Silk almond, coconut, soy or protein plant-based beverage",3.98,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,International Delight 946ml or cold foam edition pumpkin spice,5.78,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,"Upgo Adjustable Dumbbells, 55lbs Free Weight Set with Connector, 5 in1 Dumbbells Set as Barbell, Kettlebells, Push up Stand, Fitness Exercises for Home Gym Suitable Men/Women",139.99,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,"Upgo Adjustable Dumbbells, 55lbs Free Weight Set with Connector, 5 in1 Dumbbells Set as Barbell, Kettlebells, Push up Stand, Fitness Exercises for Home Gym Suitable Men/Women",139.99,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Shadow lights projector,24.98,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Harvest tabletop decor,4.97,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Classic board games,6.97,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Harvest tabletop decor,4.97,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Classic board games,6.97,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Halloween inflatables,59.98,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Halloween inflatables,59.98,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Great Value bacon,5.47,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,0.7-cu. ft. Microwave,59.97,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Sensodyne toothpaste,6.97,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Great Value frozen Italian-style appetizer value bags,9.98,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Huron water pitcher or filters,34.97,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Evenflo Victory Plus jogging stroller travel system with LiteMax infant car seat,299.0,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Vagisil daily intimate wash,7.12,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,MAINSTAYS™ Kids' rugs,49.96,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Abalone gift box,12.98,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Cascade ActionPacs dishwasher detergent,19.97,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Bed in a bag,49.97,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Sitara sliced okra,1.17,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Nongshim ramen noodles,4.44,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Starbucks liquid coffee enhancer 828 mL,6.98,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Toddlers' Hulk costume,32.98,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Silk almond,3.98,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Sakura sushi rice,12.98,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,UFC coconut water 1 L or Kirin milk tea 1.5 L,2.98,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Dr. Melaxin TX cream 50 mL or Cemenrete Cyano Pink Spicule serum 30 mL,33.97,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Maynards chews,2.48,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,"Great Value frozen Italian-style chicken and beef meatballs or meat, seafood or appetizer value bags",9.98,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Enfamil A+ NeuroPro or NeuroPro Gentlease ready-to-feed formula,87.97,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Caledon Farms dog treats,7.98,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Nestlé minis variety pack,19.97,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Irish Spring body wash,3.97,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Boka toothpaste,14.98,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Advil Liqui-Gels value pack,24.63,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,VapoRub ointment 115 mL or NyQuil Cold & Flu 236 mL,9.97,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Canada Dry Ginger Ale mini cans,3.97,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Starbucks by Nespresso blonde espresso roast 53 g or Colombia 57 g ground coffee,10.28,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Guava,3.98,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Starbucks pumpkin spice coffee K-Cups,13.97,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Huron water pitcher or filters 5-pack,34.97,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Redpath sugar,2.77,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Great Value Sparkling Water,5.67,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Great Value lawn and leaf bags,6.87,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,"Being shampoo, conditioner or hair treatments",7.97,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Dove x Crumbl body scrub,10.86,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Royale 2-ply bathroom tissue,19.96,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Bob's Red Mill chocolate cake mix,7.47,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Febreze bathroom or car air fresheners,3.77,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Tide Pods laundry detergent,28.97,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Mutti peeled 796 mL,3.97,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Sitara beans or peas,5.38,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Selected squash,0.97,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Gay Lea pumpkin spice whipped cream,3.47,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Gerber multigrain baby cereal,4.84,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Halloween inflatables,59.98,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Harvest tabletop decor,4.97,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Starbucks vanilla instant coffee,15.47,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Fabric shower curtain,28.68,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Canada Dry Cranberry Ginger Ale,6.94,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,LEGO Friends Pet Accessories Van playset,24.86,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,"18"" cat with pumpkin blow mould",39.98,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Jamieson omega-3 280s,19.77,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Equate incontinence underwear for men and women,13.98,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,"Rain-X AdvantEdge 26"" wiper blade",24.97,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,Bath towel,13.97,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,"Essential 11"" non-stick fry pan",12.97,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
Walmart,8141631,SpotClean ProHeat portable deep cleaner,99.98,2026-09-24T00:00:00-04:00,2026-09-30T23:59:59-04:00
